week,grain,division,district,admissions,lag_0,lag_1,lag_2,lag_3,lag_4,lag_8,roll_mean_4,roll_mean_8,roll_max_4,roll_max_8,roll_std_4,growth_1_4,growth_4_8,peer_other_lag1,log_population,month,woy_sin,woy_cos,eid_days,ramadan_days,holiday_days,fog_days,rain_lag_0,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5,rain_lag_6,rain_lag_8,rain_lag_10,rain_lag_12,temp_lag_0,temp_max_lag_0,temp_lag_2,temp_lag_4,temp_max_lag_4,temp_lag_6,temp_lag_8,humid_lag_0,humid_lag_4,humid_lag_8,rain_sum_4_8,rain_sum_8_12,rain_sum_0_3,rain_x_temp_4_8,y_w1,y_w2,y_w4
2022-02-28,district,Sylhet,Habiganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.673700031660417,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.0,1.36,0.04,33.1,15.47,0.24,0.0,1.1199999999999999,66.67,23.27857142857143,31.00142857142857,18.544285714285714,16.89857142857143,23.47,18.05,18.547142857142855,51.73285714285714,72.37142857142858,71.37714285714286,29.82,67.8,12.120000000000001,538.251,0.0,0.0,0.0
2022-02-28,district,Mymensingh,Jamalpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.731696084304522,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.07,0.4,3.57,38.75,2.1,0.24000000000000002,0.0,0.1,16.99,22.907142857142855,30.068571428571428,18.395714285714288,16.27285714285714,21.94142857142857,17.424285714285713,17.94857142857143,54.901428571428575,73.59571428571428,78.61285714285714,23.029999999999998,17.63,13.590000000000002,401.28129999999993,0.0,0.0,0.0
2022-02-28,district,Khulna,Jashore,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0,0.5,0.8,1.0,0.0,14.939416579326867,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,15.57,3.71,0.56,53.66,12.6,1.03,0.0,0.0,80.51,23.599999999999998,30.517142857142858,18.867142857142856,17.990000000000002,24.82,16.81714285714286,17.064285714285713,60.449999999999996,72.48142857142857,79.78714285714285,22.939999999999998,80.54,31.77,385.7852571428571,0.0,0.0,0.0
2022-02-28,district,Barishal,Jhalokati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.40175265952334,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,8.120000000000001,3.0,0.0,64.67,12.190000000000001,0.22999999999999998,0.0,0.0,62.879999999999995,23.865714285714287,30.577142857142857,18.944285714285716,18.52,24.874285714285715,17.305714285714284,17.15,59.96857142857142,73.61285714285714,82.34142857142857,18.349999999999945,62.87999999999994,16.269999999999946,317.5598571428562,0.0,0.0,0.0
2022-02-28,district,Khulna,Jhenaidah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.387226556466558,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,10.27,4.2,2.19,40.21,11.58,1.49,0.0,0.0,88.03,23.291428571428572,30.204285714285714,18.604285714285712,17.431428571428572,23.83285714285714,16.677142857142858,17.145714285714284,60.10857142857143,73.14285714285714,79.56428571428572,25.549999999999997,88.04,31.41,426.101,0.0,0.0,0.0
2022-02-28,district,Rajshahi,Joypurhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.77096288170296,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.15,0.21,4.57,39.77,1.25,0.39,0.0,0.0,9.57,22.53142857142857,29.88,18.082857142857144,16.06142857142857,21.638571428571428,16.641428571428573,17.352857142857143,57.44,76.10714285714286,80.40428571428572,24.810000000000002,10.98,13.690000000000001,412.87384285714296,0.0,0.0,0.0
2022-02-28,district,Chattogram,Khagrachhari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,13.478804894101042,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.0,0.89,0.0,36.68,13.92,0.09,0.0,0.0,86.91,21.232857142857142,29.97714285714286,16.74285714285714,16.658571428571427,23.50857142857143,17.538571428571426,16.64,63.18,76.61285714285714,81.30714285714285,21.869999999999997,86.91,5.56,383.56855714285706,0.0,0.0,0.0
2022-02-28,district,Khulna,Khulna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.776156873871212,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,18.07,3.38,0.07,64.49000000000001,10.04,1.07,0.0,0.0,60.37,24.398571428571426,31.73428571428571,19.692857142857143,19.10571428571429,26.03,17.492857142857144,17.30857142857143,59.25857142857143,70.25857142857141,78.80142857142857,19.419999999999998,60.43,26.98,339.7112857142857,0.0,0.0,0.0
2022-02-28,district,Dhaka,Kishoreganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,14.999575509458017,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.0,1.36,0.04,33.1,15.47,0.24,0.0,1.1199999999999999,66.67,23.27857142857143,31.00142857142857,18.544285714285714,16.89857142857143,23.47,18.05,18.547142857142855,51.73285714285714,72.37142857142858,71.37714285714286,29.82,67.8,12.120000000000001,538.251,0.0,0.0,0.0
2022-02-28,district,Rangpur,Kurigram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,14.661018674858502,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.04,0.28,4.38,46.87,0.35,0.53,0.0,0.07,0.7,21.15,28.002857142857145,17.304285714285715,15.224285714285713,20.648571428571426,16.715714285714288,17.68,61.58571428571429,78.88428571428572,80.67857142857143,11.23,2.3600000000000003,21.930000000000007,187.71747142857146,0.0,0.0,0.0
2022-02-28,district,Khulna,Kushtia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.580835134027797,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,4.68,2.39,6.1899999999999995,32.449999999999996,4.22,2.59,0.0,0.0,41.26,23.28857142857143,30.939999999999998,18.42142857142857,16.994285714285713,23.601428571428574,16.427142857142858,17.057142857142857,57.09571428571429,72.87285714285714,77.55571428571429,21.859999999999985,41.66999999999998,26.029999999999987,359.0973428571426,0.0,0.0,0.0
2022-02-28,district,Chattogram,Lakshmipur,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,14.477224345334463,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,1.7,1.74,0.01,52.7,16.919999999999998,0.02,0.0,0.01,84.61,23.155714285714286,28.87857142857143,18.697142857142858,17.834285714285716,23.187142857142856,17.81714285714286,17.62,60.93285714285714,75.28714285714285,82.84857142857143,22.59999999999997,84.61999999999998,6.9599999999999715,402.66742857142805,0.0,0.0,1.0
2022-02-28,district,Rangpur,Lalmonirhat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,14.172069695197669,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.06,0.16,2.62,47.07,0.13,0.7000000000000001,0.0,0.0,0.25,21.53,29.674285714285713,17.675714285714285,15.56,21.22714285714286,16.72714285714286,17.75,57.08857142857143,76.80142857142857,78.86571428571428,13.409999999999972,4.019999999999971,21.239999999999974,224.31098571428527,0.0,0.0,0.0
2022-02-28,district,Dhaka,Madaripur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,14.07249653920651,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,7.140000000000001,3.09,0.14,59.6,16.87,0.23,0.0,0.0,83.34,23.535714285714285,30.118571428571425,18.63714285714286,17.752857142857142,24.05857142857143,17.06714285714286,17.211428571428574,59.08428571428572,74.23571428571428,81.83571428571429,23.0,83.34,16.800000000000008,392.54428571428576,0.0,0.0,0.0
2022-02-28,district,Khulna,Magura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.848089068139739,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,10.27,4.2,2.19,40.21,11.58,1.49,0.0,0.0,88.03,23.291428571428572,30.204285714285714,18.604285714285712,17.431428571428572,23.83285714285714,16.677142857142858,17.145714285714284,60.10857142857143,73.14285714285714,79.56428571428572,25.549999999999997,88.04,31.41,426.101,0.0,0.0,0.0
2022-02-28,district,Dhaka,Manikganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,14.258928909658755,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,2.3499999999999996,2.6,2.1,38.75,11.299999999999999,0.74,0.0,0.01,86.89999999999999,23.364285714285717,30.074285714285715,18.685714285714287,17.084285714285716,23.052857142857142,17.235714285714288,17.544285714285714,57.44428571428572,73.18714285714285,80.55571428571429,26.939999999999998,86.91,14.75,464.33014285714285,0.0,0.0,0.0
2022-02-28,district,Khulna,Meherpur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.466457918881725,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,4.68,2.39,6.1899999999999995,32.449999999999996,4.22,2.59,0.0,0.0,41.26,23.28857142857143,30.939999999999998,18.42142857142857,16.994285714285713,23.601428571428574,16.427142857142858,17.057142857142857,57.09571428571429,72.87285714285714,77.55571428571429,21.859999999999985,41.66999999999998,26.029999999999987,359.0973428571426,0.0,1.0,0.0
2022-02-28,district,Sylhet,Moulvibazar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.568550327764292,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.0,1.34,0.0,33.07,16.12,0.26,0.0,1.05,65.5,22.698571428571427,29.897142857142857,18.18285714285714,16.428571428571427,23.024285714285718,17.481428571428573,17.44,52.94857142857143,74.85571428571428,74.87,30.529999999999987,66.54999999999998,12.20999999999998,533.7080142857141,0.0,0.0,0.0
2022-02-28,district,Dhaka,Munshiganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,14.301275571437044,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,1.18,2.54,0.12000000000000001,47.43,16.88,0.16,0.0,0.04,107.27,23.367142857142856,29.864285714285717,18.68857142857143,17.455714285714286,23.157142857142855,17.62857142857143,17.53142857142857,57.839999999999996,73.53714285714285,81.88857142857144,22.799999999999983,107.31,8.309999999999993,401.9314285714283,0.0,0.0,0.0
2022-02-28,district,Mymensingh,Mymensingh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.0,0.0,1.0,0.8888888888888888,0.0,15.590302217999758,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.11,1.23,0.88,33.69,9.65,0.32,0.0,0.46,60.42,23.30857142857143,31.15857142857143,18.424285714285713,16.884285714285713,23.307142857142857,17.774285714285714,18.071428571428573,53.494285714285716,71.55857142857143,76.66999999999999,25.13,60.910000000000004,10.07,446.6678,0.0,0.0,0.0
2022-02-28,district,Rajshahi,Naogaon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.839614076221052,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.17,0.19,3.86,42.0,1.19,0.71,0.0,0.0,4.02,22.321428571428573,30.715714285714284,17.76,15.905714285714286,22.25857142857143,16.015714285714285,16.824285714285715,56.354285714285716,75.26857142857143,79.39142857142858,19.780000000000026,6.730000000000028,9.450000000000028,316.79082857142896,0.0,0.0,0.0
2022-02-28,district,Khulna,Narail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.578107065251222,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,15.57,3.71,0.56,53.66,12.6,1.03,0.0,0.0,80.51,23.599999999999998,30.517142857142858,18.867142857142856,17.990000000000002,24.82,16.81714285714286,17.064285714285713,60.449999999999996,72.48142857142857,79.78714285714285,22.939999999999998,80.54,31.77,385.7852571428571,0.0,0.0,0.0
2022-02-28,district,Dhaka,Narayanganj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,15.178827447298536,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,1.18,2.54,0.12000000000000001,47.43,16.88,0.16,0.0,0.04,107.27,23.367142857142856,29.864285714285717,18.68857142857143,17.455714285714286,23.157142857142855,17.62857142857143,17.53142857142857,57.839999999999996,73.53714285714285,81.88857142857144,22.799999999999983,107.31,8.309999999999993,401.9314285714283,0.0,0.0,0.0
2022-02-28,district,Dhaka,Narsingdi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08333333333333333,14.765024051188075,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.49,1.91,0.48,37.42,13.959999999999999,0.34,0.0,0.16,98.8,23.52285714285714,30.84142857142857,18.654285714285713,17.288571428571426,23.408571428571427,17.752857142857145,17.78,54.62571428571429,71.10571428571428,79.25142857142858,23.9,98.96,8.719999999999999,424.29328571428573,0.0,0.0,0.0
2022-02-28,district,Rajshahi,Natore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.436044571669097,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,1.37,1.13,5.359999999999999,36.36,3.73,0.83,0.0,0.0,31.17,22.995714285714286,29.927142857142858,18.36285714285714,16.495714285714286,22.27,16.645714285714288,17.337142857142858,57.32142857142857,75.25571428571428,79.75999999999999,27.939999999999998,31.490000000000002,14.969999999999999,465.08125714285717,0.0,0.0,0.0
2022-02-28,district,Mymensingh,Netrokona,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.659168659601642,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.01,1.09,1.6300000000000001,35.25,5.32,0.41000000000000003,0.0,1.0,25.52,23.014285714285712,30.72714285714286,18.419999999999998,16.28142857142857,22.255714285714287,17.75,18.28857142857143,51.43,71.94571428571429,74.22714285714287,22.82,26.74,13.99,405.055,0.0,0.0,0.0
2022-02-28,district,Rangpur,Nilphamari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14285714285714285,14.553902577830893,2,0.8854560256532099,0.4647231720437686,0.0,0.0,0.0,0.0,0.060000000000000005,0.18,1.14,43.480000000000004,0.16,0.82,0.0,0.01,0.05,21.271428571428572,29.79,17.318571428571428,15.224285714285713,21.025714285714287,16.13,17.002857142857145,55.76285714285715,77.3157142857143,80.71428571428571,14.840000000000028,6.570000000000028,14.530000000000037,239.36920000000043,0.0,0.0,0.0
